DATE	DEXBZUS	DEXCAUS	DEXCHUS	DEXDNUS	DEXHKUS	DEXINUS	DEXJPUS	DEXKOUS	DEXMAUS	DEXMXUS	DEXNOUS	DEXSDUS	DEXSFUS	DEXSIUS	DEXSLUS	DEXSZUS	DEXTAUS	DEXTHUS	DEXUSAL	DEXUSEU	DEXUSNZ	DEXUSUK	DEXVZUS	DTWEXB	DTWEXM	DTWEXO
1988-01-05		1.2965	3.7314	6.2700	7.7895	12.9900	126.90	795.20	2.5165		6.3225	5.9050	1.9704	2.0180	30.8325	1.3250	28.6000	25.0900	0.7095		0.6478	1.8305			89.0583	
1988-01-06		1.2894	3.7314	6.3560	7.7820	13.1000	129.65	795.30	2.5390		6.3945	5.9770	1.9724	2.0350	30.8175	1.3470	28.5900	25.2500	0.7050		0.6442	1.8060			90.0223	
1988-01-07		1.2878	3.7314	6.3100	7.7830	13.0500	128.58	795.40	2.5350		6.3400	5.9400	1.9666	2.0350	30.8175	1.3378	28.5800	25.2500	0.7069		0.6456	1.8160			89.5397	
1988-01-08		1.2854	3.7314	6.3500	7.7775	13.0900	129.15	795.50	2.5325		6.3380	5.9685	1.9724	2.0400	30.8150	1.3493	28.5800	25.3200	0.7058		0.6457	1.8060			89.8696	
1988-01-11		1.2897	3.7314	6.2940	7.7780	13.0200	128.20	794.70	2.5300		6.3250	5.9410	1.9570	2.0235	30.8075	1.3377	28.5800	25.1700	0.7095		0.6508	1.8219			89.4263	
1988-01-12		1.2860	3.7314	6.2850	7.7810	13.0300	127.38	793.90	2.5285		6.3600	5.9350	1.9666	2.0250	30.8125	1.3346	28.6000	25.2700	0.7100		0.6546	1.8210			89.1543	
1988-01-13		1.2888	3.7314	6.2760	7.7775	12.9900	126.65	793.10	2.5315		6.3055	5.9290	1.9608	2.0290	30.8125	1.3303	28.6200	25.2300	0.7105		0.6587	1.8250			88.9896	
1988-01-14		1.2911	3.7314	6.2980	7.7830	13.0600	126.73	791.90	2.5355		6.3265	5.9290	1.9685	2.0290	30.8150	1.3362	28.6400	25.2200	0.7098		0.6597	1.8125			89.1899	
1988-01-15		1.2862	3.7314	6.4500	7.7950	13.1300	130.50	791.10	2.5400		6.4250	6.0500	1.9940	2.0350	30.8150	1.3720	28.6400	25.2000	0.7020		0.6500	1.7755			90.8019	
1988-01-18		.	.	.	.	.	.	.	.		.	.	1.9940	.	.	.	.	.	.		.	.			.	
1988-01-19		1.2870	3.7314	6.4305	7.7910	13.0800	128.60	791.30	2.5565		6.4020	6.0305	1.9980	2.0420	30.8275	1.3660	28.6400	25.3500	0.7115		0.6607	1.7785			90.3249	
1988-01-20		1.2825	3.7314	6.3750	7.7900	13.0400	127.75	790.10	2.5490		6.3500	5.9880	1.9802	2.0230	30.8250	1.3490	28.6500	25.3200	0.7145		0.6647	1.7923			89.7212	
1988-01-21		1.2827	3.7314	6.3950	7.7910	12.9900	127.20	788.90	2.5464		6.3570	5.9910	1.9763	2.0215	30.8225	1.3510	28.6500	25.2600	0.7155		0.6632	1.7960			89.6459	
1988-01-22		1.2798	3.7314	6.4400	7.7940	13.0300	127.85	788.10	2.5475		6.3750	6.0200	1.9881	2.0260	30.8375	1.3567	28.6500	25.2600	0.7140		0.6653	1.7823			89.9782	
1988-01-25		1.2802	3.7314	6.4430	7.7970	13.0500	127.78	788.20	2.5565		6.3880	6.0290	1.9861	2.0262	30.8375	1.3616	28.6500	25.2600	0.7152		0.6680	1.7720			90.0702	
1988-01-26		1.2805	3.7314	6.4400	7.7970	13.0400	127.88	788.30	2.5575		6.3800	6.0320	1.9901	2.0230	30.8425	1.3605	28.6500	25.2700	0.7139		0.6705	1.7740			90.0681	
1988-01-27		1.2789	3.7314	6.4100	7.8060	13.0500	127.60	787.50	2.5580		6.3600	6.0150	1.9881	2.0220	30.8375	1.3615	28.6600	25.2700	0.7136		0.6702	1.7798			89.8885	
1988-01-28		1.2768	3.7314	6.4000	7.8005	13.0500	127.17	786.30	2.5560		6.3600	6.0050	1.9822	2.0190	30.8375	1.3565	28.6600	25.2400	0.7138		0.6695	1.7820			89.6830	
1988-01-29		1.2760	3.7314	6.4300	7.7750	13.0800	127.75	785.10	2.5500		6.3825	6.0320	1.9920	2.0225	30.8400	1.3673	28.6600	25.2500	0.7080		0.6595	1.7691			90.0553	
1988-02-01		1.2741	3.7314	6.4800	7.8030	13.1000	129.38	785.20	2.5600		6.4025	6.0680	1.9960	2.0270	30.8475	1.3825	28.6600	25.2500	0.7092		0.6632	1.7580			90.6485	
1988-02-02		1.2750	3.7314	6.4425	7.8010	13.1000	128.28	785.30	2.5670		6.3950	6.0600	1.9980	2.0245	30.8475	1.3730	28.6700	25.3100	0.7135		0.6677	1.7700			90.2190	
1988-02-03		1.2750	3.7314	6.4550	7.8025	13.0300	127.90	784.10	2.5650		6.3925	6.0450	2.0000	2.0215	30.8475	1.3795	28.6700	25.3100	0.7113		0.6683	1.7670			90.2389	
1988-02-04		1.2712	3.7314	6.4700	7.7970	13.0700	128.50	783.30	2.5820		6.4050	6.0570	2.0040	2.0205	30.8475	1.3820	28.6700	25.3100	0.7106		0.6663	1.7628			90.3650	
1988-02-05		1.2676	3.7314	6.4900	7.7980	13.0600	129.05	783.40	2.5680		6.4100	6.0700	2.0121	2.0195	30.8525	1.3920	28.6700	25.2900	0.7105		0.6650	1.7550			90.5865	
1988-02-08		1.2659	3.7314	6.4930	7.8025	13.1100	128.60	783.50	2.5770		6.4250	6.0700	2.0202	2.0195	30.8575	1.3865	28.6700	25.3300	0.7112		0.6625	1.7540			90.4093	
